site_id,GPUR,GOPS,GLOG,GTRN,GCOL,SUPINT,MAINT,COMP,OE,EP,uptime_percent,unplanned_downtime_hours,tons_per_hour,rework_rate_percent,energy_kwh_per_ton,water_m3_per_ton,cost_per_ton,maintenance_cost_per_ton,on_time_delivery_percent,supplier_defect_percent,ltifr,trifr,sifr,fifr,safety_audits_passed_percent,employees_competent_percent,frontline_stoppages_percent,OE_HARD,SAFETY_PERF
SYN_055,3.3105758673623567,3.210792133069932,3.496689857906156,4.008087402687574,3.3691504055884844,3.1666444836316208,3.08783500536364,3.96590225810065,3.214684857216664,3.723001866839102,77.914743431014,199.30268275926937,248.63011295746998,3.797918307566165,53.99651640960526,1.0976462827499625,691.8844598242862,194.76380331052286,75.58222026693092,3.3755955613257522,0.4757934427980772,0.782855835786085,0.3234450216331021,0.027647555388236485,81.06455094696415,81.5753740465863,22.18951261517102,-0.8069788559056813,0.7668553041621634
SYN_056,3.647789951718353,3.2097938138757254,3.714726677916502,3.8066316597121217,3.6068524477118538,3.9897021869846894,3.9678777441173807,3.823777930797947,3.7970308953662864,4.02362603418239,89.38791784548806,136.1049287855104,305.7190448009711,1.9530903110133544,48.72666766344199,0.9435662479189842,588.6254846755878,114.29224350094375,86.57265425022635,2.3883113037232486,0.4941464021379939,0.8228490010352788,0.27972005614497014,0.08979460930061173,81.71764253741834,75.51304195271267,24.05175616087173,0.8525861033545059,0.5692023273617141
SYN_057,3.7131451480846867,3.215059824824186,3.107631367241425,3.286387163788821,3.5060411794436206,3.4728564910350803,3.3962691878905042,3.4330747057898754,3.585272191700959,3.490397206232252,85.55910275969323,173.80312335745396,298.61124043297434,2.8771619754005426,53.63419598516201,0.9804801554071593,636.3943639972304,166.70220350715783,84.63850373361385,3.5933256692192796,0.40408660441410904,0.8850234047896822,0.34975614321884846,0.056041383364974655,88.18843147822557,78.53882906668137,34.225578536860525,0.06737584451931297,0.40049438900470313
SYN_058,4.097465558858431,3.8908258447708457,4.396339288156217,4.240414175026118,4.45324109931541,4.712722796696674,3.980003461965514,4.304013655256538,4.215657351911936,3.960485833800459,99.0,98.31419429420097,376.41306843843154,1.9506709299463336,42.763327479133494,0.5755627147628639,494.17050633010956,103.4143143611061,99.0,0.8761174534981213,0.4799041339878356,0.6808456975988251,0.2781997756796169,0.04200473629090024,91.26014963141965,82.556280714325,22.456473643176352,2.0791480597396714,1.2996767510812202
SYN_059,3.1247585600487273,2.708555437749764,3.4558804486066763,3.166649176023139,2.4891481145581,3.008586155502417,3.018674672398275,2.595010094590413,3.2548836844822575,3.1968574324914,82.97359183965938,205.7412185699601,221.10934663466492,3.7856489976485967,54.76906695822736,1.1082219662789827,702.7437914899326,203.05110986683187,80.89853467674972,3.261854063585518,0.7715992013289811,1.1353781316136369,0.5132133408872386,0.0981701225952522,74.08087400006703,66.48809031589902,29.78941425555346,-0.8019181811317967,-0.6852849386346856
SYN_060,3.650597120553767,3.533107732873371,3.5445116214805363,3.6431010562759827,3.844479065191516,3.792892409361093,3.491522279242348,2.9964236529491126,3.301997896850513,3.1619744484218906,81.87099716699551,195.47312550904692,242.815974587451,2.7707221077183988,50.84417942298097,0.9423923187394831,634.6942649670594,154.67320779207773,92.31465609229294,1.8830337311621332,0.7079387506745182,1.086134026464057,0.46273946462183496,0.07056232686397844,85.5749383601008,71.78661093106476,29.298357852456014,0.09656842535334326,-0.015518910042109535
SYN_061,2.678414475060679,2.6222589808892227,1.9983332486431469,3.178855636657051,2.31555473830008,3.1865984905999736,2.8884100280639085,2.9415893384529537,3.1738621435074776,3.0898615675127177,79.18302255195312,229.0340072772663,210.00265188838512,4.079232479365296,60.0,1.2645625272642658,686.3799738793796,166.79759934912994,82.37307443105371,4.382332458788051,0.7030617581509504,1.0470061932756245,0.4431496704216333,0.07190569542328838,69.24937913266896,74.74882379436801,33.39171048650373,-1.029129409666924,-0.5619902978162176
SYN_062,2.9737075481876327,3.3922147226850767,3.2009038245863604,3.5852654981184897,2.803207055896831,3.064503483397023,3.84152681298492,3.4121520689505744,3.577766540578171,3.6375536779375564,87.16756830548823,159.56004605570692,260.4712518928403,2.2159130874756405,52.41524366564684,1.135763663232953,610.6805823727656,154.27094962377748,81.49743111723738,2.864730812991848,0.5954916547983379,0.933776399432552,0.3296455805513039,0.09095455343851629,80.34435005863297,76.19427520594384,31.356198925744543,0.11307656188554166,0.10102527859585914
SYN_063,3.5702560330289757,3.6265725628437337,3.6994868479781076,4.022886327624642,3.9989797828750557,3.40416563678358,3.624844043874013,3.7749452935879724,3.792852119416403,3.6097231225168787,88.93990946233211,151.10808070337737,286.3755745570145,2.894351701330301,49.12891313839508,0.8991302414120814,628.5229840589221,159.29033791444672,84.44521610613134,2.650584413025952,0.6037774060658282,0.878263735843675,0.3264671981568835,0.048674372677327195,85.39310375651937,88.54067776132797,29.054788524385874,0.36451083552378605,0.6056891320517361
SYN_064,2.993286814456214,3.4951532540510644,3.453902848001417,3.5446002821525067,3.597236857461823,3.2450907779922527,3.7502365812468113,3.0269631772803884,3.338322291366684,3.4690192503151445,80.49134685033069,209.0578219359028,229.90346198220453,3.222695262425403,53.03917200252923,1.081047604596646,666.156822589444,157.11167221777174,86.66624982869143,2.6931768044922375,0.7341445333151744,0.960732796334152,0.47725288774122154,0.15369696309197883,73.71988393063536,72.76388709126871,34.11423340733664,-0.35488336352730765,-0.6196223969696436
SYN_065,3.6619303446605413,4.166568095180408,3.9462421769078393,3.917122090535457,3.780616170217393,3.655179017262263,3.844013274247514,3.5404443984305622,3.704768404219546,3.660515360774878,87.18336480113794,171.5948603079673,270.34616588574113,2.4706176719467163,46.741208792696725,0.8066496211229935,611.4238767045618,146.58671251031984,96.96116878216601,1.7705889517604032,0.5663101070366595,0.8306426292154178,0.3030129037696931,0.03568644632097,86.1378621874732,79.11122271049976,24.300072075624605,0.6945363504915023,0.8338464396700677
SYN_066,3.51516205160268,4.237555907987005,3.046612855780262,3.802036402750551,3.876280051532726,3.2383373786447196,4.084298572321083,3.581966386158507,3.740151913084261,3.5968403779144014,88.40045240918543,149.6874857985593,287.8576690608784,2.174003950169388,50.67895772261647,0.8960660405665792,625.2065972233861,155.74904498072118,92.35500654937596,2.2864613323569407,0.4113164297637748,0.7970936880051294,0.25423269194174836,0.01945067796918881,83.04064867197829,83.27692178789567,25.12104257530734,0.5688949537694303,1.0509669846148046
SYN_067,3.467072158097594,3.306183294393686,2.98368538359701,3.277846757147742,3.1733567557753934,3.3139101258059847,3.0580562655734895,4.076546905943481,3.2392022356133703,3.237274102028235,78.75971102981187,201.8063811367524,216.5920291988951,3.589124729986884,54.54035662281814,1.1467194718790281,737.7330056652991,186.48805008331664,83.46134363343037,3.4190935611087934,0.7075115055345732,1.1142024789836662,0.4083495387178704,0.11456384003072559,79.14334067751165,70.34171924613426,31.431999227411062,-0.8136705327173419,-0.46868286367611184
SYN_068,3.929076675443378,3.139876998264131,3.555375342397047,3.083639466222512,3.2727077003067966,3.4385368614944456,3.371682877872013,3.803917322278597,3.653761130180643,3.925162337401588,88.51395260019909,164.0708261537842,293.1379767718216,3.069339476670494,50.53719835362819,0.9360741049767759,589.6286184622153,163.25626673092486,82.54087225579944,3.4861169946460637,0.7316660733329814,1.142825279743077,0.5615144572807126,0.1380088361089484,69.96085738198427,70.34241697177701,32.71149880589171,0.27552623297316253,-0.9374692725260195
SYN_069,4.137134055193849,4.081409748309251,3.6445043679604177,3.495583013576701,3.6636911538385655,4.126494545760975,4.201456794827966,3.38950171985522,4.079430113694201,4.087312104180481,96.94280323608157,130.40269923137078,313.6268019363283,1.496260912538644,45.61882728692559,0.7671627972759373,520.5884132020584,94.97294216028479,93.52568616137714,1.8219503561903518,0.5181259593482248,1.0113180780186026,0.4402008854854177,0.08344349508738602,87.55181347284159,82.80478151544771,27.605490067919483,1.5652375311335451,0.4369198998902343
SYN_070,3.1417065404856253,3.458905300336916,2.5134315334240824,4.08129075224678,3.3980476173662657,3.2999588802245636,3.632191960525451,3.7469829450949623,3.7248291257662958,3.830704732208332,86.23333696046453,150.97552782984673,330.4776788789809,2.6179913916572484,55.06991363621122,1.0526107356905383,600.3219146539166,156.6696383426294,87.0728554506671,3.589956793012388,0.6105466659924901,0.9281584725225919,0.4200280334272,0.08821450665660832,80.73152717023342,72.37246454775507,25.896443145015663,0.3209182755287062,-0.023509541607603927
SYN_071,2.924064694844169,2.3684199442322065,3.101401740970748,3.388500766903465,2.9047883278591278,2.954286036018503,2.744614081854049,3.010305216233358,3.189018600323438,2.903642379917305,80.27705478512127,202.97280915954667,222.54435913853604,4.253351982235295,57.14131582774369,1.2163327650228841,688.4263689049441,207.61104055088953,71.27065003061692,4.405194844259336,0.8286412557604471,1.2277725019615666,0.5345354025224104,0.07187696776619523,76.44610329749823,71.72833713912475,37.9839478191356,-1.1693513399804178,-0.9567969891386172
SYN_072,3.003712626251684,2.9699639900969244,3.213023946775759,3.8294767621247154,2.835484506535183,3.0227707245120756,3.0660414706611205,3.207718738206018,3.4042529099544043,3.679117279104005,83.47481416543249,169.44604746740706,254.1032444885318,3.2741950088190204,54.425351438428486,1.048171084366702,649.5036804987359,179.19343411272786,77.06119335388325,3.8388394499944987,0.5703614426056431,1.0224252014575475,0.3717055297247391,0.05104092766506556,83.89581290299515,79.42639872204629,29.497694866086814,-0.3664127203279508,0.1707394033900853
SYN_073,2.938661634356533,3.1092182834621487,2.76842732059499,3.409148007291219,3.2210826586955035,3.198129779940644,3.1995314771459054,3.399142228402456,3.1803959782135,3.3295594680838896,80.76207217332544,205.95596050742165,208.93523453319986,3.413236176451299,56.714359049585156,1.0974653504939,681.2606387793514,185.83656275202713,79.9699504447995,4.144046784812291,0.6777536958412634,0.9689741312781275,0.3936293806004652,0.059548445859542554,79.60482188634617,68.47743159318229,33.10012285031671,-0.769952930823497,-0.29571329589096884
SYN_074,3.5033214839477655,3.7847377876200565,2.990539728241074,4.668528853207899,3.4690709652451748,3.6650900074605737,3.8399887203006537,4.214762319866695,3.9957820444736276,3.288777457858923,94.02424356562983,139.24960122503327,343.7707263122953,1.672753247653579,52.75262992776493,0.8893744122166345,542.7758323954629,150.6930037747128,94.19255927487889,2.9688250757711536,0.5324570522312303,0.9237828321054092,0.32954219893910786,0.022926911932241147,82.7764616187923,82.55630171109934,26.922577353272686,1.0344232291335838,0.6112163967291073
SYN_075,3.4648198312956273,3.843214447015595,3.5839846822525354,3.9999928929910693,2.7617069676151824,2.9810025819049417,3.7862689414703805,3.996507273275813,3.557331024354698,3.3503849036162006,83.63037293550538,170.037948396718,286.6768983965564,2.2960661006419834,48.39932661888246,0.9348262104208933,642.3120094243826,168.13810758564222,82.28724301367686,2.4947321101356374,0.49004043074166753,0.8213826479765162,0.29431521453369724,0.055764941415692396,87.56307258807453,86.27124900499886,27.90131255246455,0.20259795095559754,0.8103496859679936
SYN_076,3.7312549359425833,3.4850060449789355,3.948520029326258,4.36828803856464,3.277841708118939,3.2573354432730173,3.8705080443273276,3.6269337027645205,3.6797058380316803,3.70853805399709,86.1095991910489,145.67760215033596,287.8175952745196,1.8422642311642239,50.48937631722677,0.8186932007309867,613.2897134542436,123.88670663581254,78.9963698125374,2.549661630647278,0.4368159777265288,0.7558675999368004,0.3535166370286667,0.0,93.42183422949086,82.20240390524562,17.1224821286757,0.5672521306339366,1.2830445498482614
SYN_077,3.950041481550467,3.5579503019412386,4.486073851324273,2.8409636213550873,3.64871365036464,4.078945016197334,3.593759923387469,2.784397315128913,3.3220407751569137,3.7310730484944705,82.5648858460511,202.35512515410883,223.7653533782568,3.2933829439569693,45.9049466922389,0.8751899978410217,646.3492122095918,123.08915452821823,92.30452478570669,1.0433294139057168,0.5592175454882801,1.125275679327513,0.4222438794915625,0.053558300150126456,76.8623741051725,74.96374665166118,32.589632466115305,0.24503655525393075,0.15934428243896243
SYN_078,3.280442205782769,3.771372838366552,3.7472509186563703,3.0123003666860395,3.5383140601224627,3.2862609967107987,4.12021796425567,3.0932582006187377,3.985553406574187,3.850955756904053,95.93242243080324,139.27094742336686,320.21267839573363,2.337249628508452,49.37680977722713,0.8593668851982865,581.0897652204031,163.8467308574389,86.50657301543748,2.634974118194223,0.7216441114666791,1.2954420696840458,0.5229753747029414,0.11171434182683126,68.17763094800057,58.19166548697927,37.607729107865026,0.7807247882646853,-1.1029882328883627
SYN_079,3.7396088544446413,3.9025944528716057,3.8735300164249113,4.322898133914666,3.7088762851823085,3.2857515268498885,3.950682856222792,4.263037581160743,3.9877796194016186,3.8372170035235373,89.48463043900527,128.17482311753386,300.4764247596136,2.3700949216976963,49.76068971761821,0.6826564896564034,587.407582394802,145.34129178989247,87.33429234047095,2.6193654438798,0.46360790247677425,0.5585658488226846,0.2521970998152395,0.013447451935554976,90.87342622788448,81.61436814186146,23.560190242876914,0.8358345973928452,1.2576215008543208
SYN_080,4.157446586080867,3.486972301652623,3.371673167096036,2.986046575164232,3.422262854805573,3.9296697081093743,3.777969058756904,3.3453049850669028,3.632723849618469,3.9291083616885873,88.52082764727011,163.0471230932846,300.1241649442451,2.042686049284541,50.5813167712882,0.860092399301895,594.0821899004045,114.83257355499359,90.81812450876558,2.173678345359933,0.6254405332686368,0.971554774703723,0.3235847567235064,0.07713402407546907,92.07709520343863,81.71075236982588,29.341045569033792,0.7917597612135479,0.48167263245406755
SYN_081,4.028568293467623,3.116261792453992,4.251977519052823,3.769021149860722,4.029262720595397,4.0528065086015825,3.5243080121724994,3.358895850827288,3.831043963144592,4.1389337428069535,93.60669404707163,133.85605578969992,312.17152835527406,2.730646367800356,48.502398641728696,0.8524289212535439,625.7034809362557,151.49524920942616,89.18462193422907,2.9090781243108603,0.5262407306297933,1.0623231690784618,0.4400103074178698,0.0800606154403398,81.25467382640947,74.54623126876922,26.030336470104373,0.7308104598038342,0.09682231370303387
SYN_082,3.6693614918881448,2.6076369058266606,3.48684125047527,3.154644229302896,3.5334033207959403,3.1661014701509766,2.663620342438827,3.2878565038433076,2.4955581803455646,2.3259669181039024,70.0,253.0216927754388,154.36270750889307,5.339084187699036,56.05665740976058,1.2628323690188052,782.9322250028519,199.10196167142044,78.01860436391802,3.5366729152582064,0.6735221636607017,1.0199556415496644,0.3944924223618882,0.10415653077696127,84.50611371125234,69.09932506665568,26.55263998353555,-1.8106786009748512,-0.1690046376787957
SYN_083,3.2868483158560835,3.3696869049586637,3.6993264189654034,3.734535857867568,2.9501132937106687,3.292713026371052,3.75617204374107,3.5465036270901678,3.177618170350085,3.1823789933774145,81.13186401184883,199.46459143744883,191.51374446426416,2.9698307655342115,53.08101175945767,0.9978897239010168,632.4731745331941,168.2772161379072,81.06673066534269,3.036571867259377,0.6318471882127893,1.133943564979062,0.4502060731324739,0.10409647140252613,76.80449821056322,73.80645554990345,29.37197029282987,-0.3994484180918604,-0.3102295817918885
SYN_084,3.7346083003256214,3.076370033291309,3.389527692110229,3.4493538251470666,3.243838667621056,3.7464190163290723,3.3539466269701737,3.7104313585282966,3.706512641905543,3.74421128876748,87.68755534218397,171.81574060290365,271.5653614171261,2.8474151765084845,51.07096078198073,0.97418833557419,590.0080972312858,158.23485330672077,84.53729335205041,2.9783693745366158,0.660717000822031,1.0103806148541086,0.4790779152709833,0.11374789881160499,78.122045759639,70.35963356858785,33.51669234788163,0.23173122364129262,-0.44409462330418803
SYN_085,3.0718869064995884,2.9586092929799284,2.9353935853991553,2.5152020364674468,2.781655520721075,3.1752683159438706,2.8093157647835922,2.7506820966093475,2.8776145486680216,2.818653930312775,74.65237573462474,224.1494254252328,205.33068354443125,3.7130317643274386,56.14678897279999,1.2930330648468231,697.1087723032213,198.25196467988516,78.9721841430889,4.130455460182478,0.8393885628938402,1.2057233136213488,0.5957054342032724,0.13405603973034066,60.289368318613114,60.49468489844278,41.08600886727981,-1.1665205690534592,-1.6641590749531452
SYN_086,3.979323077523125,4.231846071151381,3.8593510904299095,3.474311984549429,4.107933867056341,4.098996514331656,3.6778698723060588,3.033185217944839,3.621283527457572,3.8075543975827677,84.39152558360372,173.23537349218745,295.12195079154753,2.713479990576495,47.035726261298,0.850151370700757,601.2610803456575,135.93394645005955,89.80482072046745,1.7180987027047938,0.7562869052047513,1.1711475942044143,0.4925866178382317,0.11271168346596726,71.10708417929284,71.74075683111838,30.336564076126717,0.5815370263790961,-0.5028132107770699
SYN_087,3.1230751778483388,2.9774611404703735,3.6181108513441025,3.49579294697666,3.689915514952461,2.975316895944498,2.8829181581944194,3.445860819513176,2.791737522443167,3.3629344668831735,70.0,232.51850928546628,202.1925411971336,4.036033139541155,56.21115195880746,1.1848655886863482,742.402657908691,204.96707863734662,71.05545294783731,3.937133144032546,0.606200705274239,0.8625790551119144,0.4021527460451403,0.09074647283365372,80.70448567108501,70.23262017869965,27.14273503014034,-1.488587453955359,-0.06809172138961714
SYN_088,3.3685934137124387,3.278977716802587,3.77254008730818,3.56865450045743,3.127333990497261,3.4151881474043324,2.985215503602214,3.6508398998221874,3.2660182719500526,2.9600060482151376,83.43166413881504,199.74881292669633,213.91637127157844,3.7436302260436487,51.4115978244823,1.00896631417816,668.3788588412892,202.2042283661593,82.34248429842661,3.6145240736320394,0.7439457548218708,1.0909748015536738,0.4589404020051608,0.10119254771201404,81.44817165338787,67.09467593762751,30.89019523620974,-0.5527124937956576,-0.5309783416732868
SYN_089,3.176169751926877,3.760587439978178,3.254005992296637,3.3618433439885975,2.714124208534189,3.0175886058719703,3.730851324491914,3.5478323469135487,3.9540300636786974,3.6515199474376985,91.3647404444574,136.91239347903058,318.1036936730196,1.7107787168977409,49.3531972608822,0.8872240603170543,632.6494544964373,177.22424000865814,86.56588149554871,3.7410480464156426,0.5718026571036785,1.0374454036851637,0.3405420730393019,0.061139117580579105,83.79913010299293,78.16361908684735,27.10858544901965,0.6315622690362773,0.2096755159206662
SYN_090,4.220601825868899,4.155424440305332,3.885567154973557,3.2955780139692914,3.5571199581702335,3.742255655942619,3.674421241590219,3.323381839567903,3.7557582240111356,3.6922619146868043,89.02642619965677,164.0431565526093,306.97368325222436,2.6348003313331505,44.49794381627971,0.7908162569388772,606.9472558077217,128.8322984854997,88.55244837772177,1.8725391300550824,0.7025809488513768,0.9542765703821476,0.441497108832462,0.09119408312017963,80.77676576291199,74.71428794136531,28.88766980860455,0.8187499613144902,0.016065480454053677
SYN_091,4.445311908377917,3.4484970629365286,4.251358575487492,2.98594030516147,3.908181264750179,4.338865904251536,3.1178488981640147,3.585185439516213,3.537891636267169,3.6229466576972307,83.43160675722714,168.62943029897676,242.86812464048617,3.5404981698457494,48.19150569381763,0.8305305212337515,633.3907375549396,147.73152571557992,83.13388466952159,2.231069682971631,0.7500330311736693,1.1851844974526855,0.6189304155714804,0.11157287222103358,69.78317239077623,68.7703651621784,33.72118473285175,0.11939785537941905,-0.8545464215743982
SYN_092,3.5235658557431204,3.542830978530672,3.3349205367121804,3.1588941099967194,3.2647729732180357,3.855411682825755,3.4428240494411804,3.5987982335686137,3.4799325102342884,3.773079479456716,82.39146303013746,163.21770531844953,261.2404479313635,2.7803587516169745,52.638122837182735,1.0236717111135238,610.9721319825828,160.1055794352659,89.83212401908037,2.5114332628205362,0.7217569979755227,0.9381734915474954,0.4071785742261613,0.09188834845826686,85.58800219517335,71.53335035120378,28.110496087455715,0.13171308105950072,0.006038979511660034
SYN_093,3.161595726107304,4.008556381545077,3.5749641501018594,3.7049280461223684,3.1273965558715746,3.7214404451032252,4.244346511644666,3.757102551300532,3.9107318113405656,3.5788557196218176,92.24516982330562,128.21628356888945,312.91878383995083,1.4347728144966374,49.796916017559816,0.8828768612085598,543.8745659872054,137.86277266429852,88.21975285199605,2.575047137349988,0.5796115272113362,0.929114832799755,0.33200171676726237,0.06714976678106888,82.68914572737391,81.30915813969845,28.430439885803683,1.029015258293032,0.40735130737513503
SYN_094,3.90053201499661,2.639113333435288,2.9852996010735087,3.139125470428982,3.7842243672248315,4.153679521687407,2.6524640301633484,3.1341772079253523,2.650089525064758,3.291720538644994,70.0,244.71809002380544,165.44113341742792,4.086431092756946,58.32593771943555,1.2760865424243504,735.2143661355499,161.27252309908368,84.59714032742258,3.1591409680133693,0.7936166303862596,1.2076927958268104,0.5109870620580436,0.10622821476701587,79.0297735680069,62.64870321084309,33.04016527736472,-1.3204189542882114,-0.8244332825913038
SYN_095,2.4724114889554993,2.281347712412377,2.2694931780875818,2.506826550891061,2.4715509718782096,2.6469454651847615,2.37586740218268,3.412399069355973,2.7951470033285277,2.529146002138221,74.23402678822875,225.11897633202275,158.14811726194915,4.721559608643542,60.0,1.4411154295044466,770.8052895899671,238.24405931424357,66.35490095880657,6.025311671786676,0.6604883405004305,1.3232773571271983,0.5614295197787287,0.10197951137876003,68.66523978427634,74.08580890906842,35.523324097626684,-2.1033759814875754,-1.209020372982717
SYN_096,2.9662732827318217,2.697016777695795,2.430474370715074,3.025257245373821,2.998135178553734,3.181338840579407,3.3241593290338924,3.7888017744356826,3.612539417744722,3.833348555885942,88.38860529318042,171.68447788068934,271.0800684181734,2.7839829674879817,57.21681161253616,1.217290448479739,599.5736638278535,185.10921804478937,77.72085157087255,5.169761030838433,0.6193700280302594,1.1671055601036575,0.4774452063134246,0.07091830774039784,72.90047738426169,66.9354500292419,35.69670549776772,-0.2900538455744452,-0.808557446715777
SYN_097,2.5667710861156157,2.747551592903022,2.2674401853607,3.537638209491158,2.890279944105067,3.0651799303889162,3.618678358689909,3.2201821176205896,3.0575497420030855,3.451152610182682,78.61587030822784,210.47146327352613,209.92437507489433,2.9106912827794518,60.0,1.3772746689753943,689.3401139807443,195.45043807776563,81.34020665882453,4.373962374458911,0.6272926290635621,0.9877195026869262,0.39357853768564494,0.0909264379916504,77.46655895673548,82.33233930422209,24.652929315577204,-1.0338719324065577,-0.02557726484618056
SYN_098,2.904319193533643,3.186809373661314,2.6610158010777827,3.4175785837171446,2.756840227953712,3.013141490956784,3.4050860840512187,3.1390498377213043,3.1079887441489262,3.1712235623324583,79.31560939546738,234.55402643221186,218.1686784478511,3.639965457747476,56.83311255316094,1.1761951208842591,694.9474249033751,171.31966733998044,79.93338300212649,3.1541138388145846,0.7062423609855668,1.1494971327539156,0.46628065626938886,0.1045468046583699,83.19757834816984,67.01335027692046,33.20973793605741,-0.9070061587566227,-0.523601059983816
SYN_099,3.109402224577909,3.517613043097317,3.346524942666554,3.6695573092168754,3.8009147339983578,3.431589505103694,3.5863584479430646,3.7715705962686017,3.367900731103833,3.540888144421468,86.4473531693238,171.16377025132851,240.5667506437242,2.889892994624556,52.41693933330991,0.963000204221038,645.3078009915866,153.21300215113263,83.47849334920781,2.9227895152791397,0.40959039546344256,0.8893774554661196,0.3440006506443252,0.039063845159756826,89.59249814347899,88.57835519055989,29.12757779312269,0.01122250553510946,0.8231860022740024
SYN_100,2.6667587555950094,2.6052452538937496,3.0149891589770363,3.114875694933675,2.6553960084793133,3.06064905726663,3.3307535022548196,3.018526090445642,2.9803406388045883,2.869260297410281,74.51605984124708,223.78009489041378,199.684265139972,3.403615269188488,60.0,1.3612907354205956,693.1932203170983,176.67690451868276,82.0289670338577,4.752068458543969,0.8205147272799759,1.1839417578211073,0.5147577473609616,0.1383210126997366,67.42350167775976,67.53026945028081,35.770204446857946,-1.138547231635218,-1.3014167978489835
